ex-idx ,doc-url,doc-url-hash,model-name,output,INT,INT & AIS,Flagged,Q1,Q2,# agree (INT),# agree (AIS)
843:4,NA,NA,wow-controlled_t5,it is held primarily in the month of july.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
518:5,NA,NA,wow-t5,i usually hike for a few hours. i like to hike the appalachian national scenic trail,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
883:6,NA,NA,wow-t5,i do. they are pictorial representation of facial expressions.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
788:2,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know he was inducted into the rock and roll hall of fame.",1,0,0,"Yes, I understand it.","No, not fully attributable.",2,2
200:1,NA,NA,wow-dodeca,"nadal has won 16 grand slam singles titles, 30 atp world tour masters 1000 titles, 19 atp world tour 500 tournaments, and the 2008 olympic gold medal in singles.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
544:7,NA,NA,wow-controlled_t5,he was an american politician and the fourth chief justice of the us.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
719:6,NA,NA,wow-controlled_t5,it is divided into 72 counties,1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,3
481:4,NA,NA,wow-t5,"they offer breakfast, fries, and shakes.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
685:6,NA,NA,wow-t5,i guess that is true. there is no established formulation of principles of faith that are recognized by all branches of judaism.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
74:3,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that it's also known as ""ford"".",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
147:4,NA,NA,wow-dodeca,"my favorite book is the bible. it is a means of language acquisition, communication and sharing ideas.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
434:1,NA,NA,wow-t5,"i do! he was an american singer, songwriter, record producer, multi-instrumentalist, actor, and director.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
596:4,NA,NA,wow-dinan_et_al,a farmer's is a farmer's farmer's farmer's work.,0,0,0,"No, the response is unclear.",,5,-1
870:4,NA,NA,wow-reference,"he was born on june 16, 1971 and died september 13, 1996",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
243:5,NA,NA,wow-reference,"i'm not entirely sure on that, but there are over 6,000 species of reptile.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
20:3,NA,NA,wow-controlled_t5,"it has become a widespread, highly technical form of dance.",0,0,1,,,-1,-1
907:5,NA,NA,wow-dinan_et_al,i love wuthering heights. it's a romantic novel.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
537:5,NA,NA,wow-dinan_et_al,"not really, but it can be caused by risk of caffeine, caffeine, and alcohol.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
215:6,NA,NA,wow-reference,"no! and while i don't think he's been in much recently, he's played tarzan and the thunger god raiden in the first mortal kombat movie.",0,0,1,,,-1,-1
444:2,NA,NA,wow-dodeca,i don't know about gossiping but gossip has been researched since it's evolutionary psychology.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
674:1,NA,NA,wow-reference,"i love the lepidoptera species as a whole, that includes butterflies and moths.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
195:5,NA,NA,wow-t5,"yes, they were designed by ted mccarty, factory manager john huis, and their team.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
219:7,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that it was created by aircrews in aircrews in aircrews in aircrews in aircrews in the military.",0,0,0,"No, the response is unclear.",,4,-1
77:6,NA,NA,wow-dodeca,yes exactly. they are the simplest type of go-karts.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
720:7,NA,NA,wow-dinan_et_al,"i'm not sure, but there are more than 800 marathons held each year.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
828:4,NA,NA,wow-dinan_et_al,"it can be used in painting, painting, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture, sculpture.",0,0,0,"No, the response is unclear.",,5,-1
289:5,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that they were named after the mascot.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
32:3,NA,NA,wow-reference,the first series was called star trek and now known and debuted in 1966.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
280:3,NA,NA,wow-t5,"yes, the most famous is called deep dish pizza.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
686:3,NA,NA,wow-dodeca,the original 1962 ford mustang i two-seater concept car had evolved into the 1963 mustang ii four-seater concept car,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
850:4,NA,NA,wow-reference,i believe historical development of hindus in a religious or cultural sense remains unclear.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
66:2,NA,NA,wow-controlled_t5,a survey from 2004 showed that norwegians eat the most frozen pizza,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
16:6,NA,NA,wow-reference,"there are numerous films though none really stand out - usually about things like extraterrestrial lifeforms, alien worlds, extrasensory perception and time travel",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
570:4,NA,NA,wow-reference,"i think salisbury steak, first recorded in 1897. steak when used without qualification, it generally refers to a beefsteak.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
85:9,NA,NA,wow-dinan_et_al,"i'm not sure, but it can be caused by surgery, surgery, and surgery.",0,0,0,"No, the response is unclear.",,4,-1
24:2,NA,NA,wow-dodeca,its ten provinces and three territories extend from the atlantic to the pacific and northward into the arctic ocean,0,0,1,,,-1,-1
961:7,NA,NA,wow-dodeca,i have a marine aquarium that keeps marine plants and animals in a contained environment.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
936:5,NA,NA,wow-dinan_et_al,i think it's interesting that it's a form of culture and music.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
607:4,NA,NA,wow-dodeca,they do perform worldwide. they are one of the founding bands of thrash metal.,1,0,0,"Yes, I understand it.","No, not fully attributable.",3,2
796:2,NA,NA,wow-t5,"no, it was directed, written, co-produced and co-edited by james cameron.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
36:5,NA,NA,wow-t5,i know that in 2013 they expanded into film and television production.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
42:1,NA,NA,wow-t5,i like to draw a lot of different kinds of things.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
511:7,NA,NA,wow-dodeca,"well if you're staying overnight in a shelter, you'll probably be able to see a little bit.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
493:4,NA,NA,wow-t5,"no,i dont have a favorite player.i am talking about fifa world cup was first held in 1930",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
440:3,NA,NA,wow-dinan_et_al,she died in 1971. she died in 1971.,0,0,0,"No, the response is unclear.","Yes, fully attributable.",3,-1
837:5,NA,NA,wow-dinan_et_al,the practice of yoga is believed to have originated from hindu upanishads.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
782:6,NA,NA,wow-reference,"also,in 1963 their enormous popularity first emerged as ""beatlemania""; as the group's music grew in sophistication, led by primary songwriters lennon and mccartney",1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
261:3,NA,NA,wow-dodeca,alexander mcqueen brand was founded by designer alexander mcqueen in 1992.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
786:3,NA,NA,wow-controlled_t5,"there are four million tourists there, and the vatican museums.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
687:3,NA,NA,wow-dodeca,emmaus high school is located in pennsylvania,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
395:1,NA,NA,wow-reference,"i do. i like to watch the linebackers, who are a member of the defensive team.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
336:7,NA,NA,wow-t5,it is a system of government.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
308:3,NA,NA,wow-controlled_t5,it has been around since 2006 and 2007 and reached the top 10 in 17 countries,1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,3
55:2,NA,NA,wow-reference,"i'll eat any vegetable! my favorite topping is pineapple, but i also really like peppers and onions.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
312:7,NA,NA,wow-dinan_et_al,"well, it's a great place to visit. it's a great place to visit.",1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
710:9,NA,NA,wow-controlled_t5,"yes, long lustrous female hair is generally rated attractive by both men and women.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
526:6,NA,NA,wow-dodeca,i'm not sure but i do know that trophies were inspired by the ancient olympic games.,1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
278:3,NA,NA,wow-t5,"i believe so, the concept or definition does not easily translate across languages or cultures, as there are substantial differences in the agricultural traditions and histories between countries.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
271:4,NA,NA,wow-dinan_et_al,"yes, it originated in india. it's a form of dance that originates from the latin word ""dance"".",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
169:7,NA,NA,wow-controlled_t5,"yes, it was delayed for two years due to selznick's determination to secure gable for the role of rhett butler!",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
492:3,NA,NA,wow-dodeca,"as of 2006, the ion was the longest compact car sold in north america.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
270:5,NA,NA,wow-controlled_t5,"you should, as heat travels through, it transforms batters and doughs into baked goods with a firm dry crust and a softer centre.",1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
43:5,NA,NA,wow-dodeca,swimming is very low impact compared to land activities such as running.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
854:4,NA,NA,wow-dinan_et_al,"not really, but i do enjoy drinking drinking parties.",1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
914:3,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that there are so many different types of museums.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
194:2,NA,NA,wow-dodeca,they can be. by the end of the 20th century many western stigmas of the tattoo culture had been dismissed and the practice has become more acceptable and accessible for people of all trades and levels of society.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
960:1,NA,NA,wow-dodeca,i love vietnamese food. it encompasses the foods and beverages of vietnam.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
867:3,NA,NA,wow-dodeca,"yes, it can be treated. it is common for sufferers of social phobia to self-medicate.",0,0,1,,,-1,-1
2:2,NA,NA,wow-dinan_et_al,exceptional intellectual ability and exceptional intellectual ability,0,0,0,"No, the response is unclear.",,5,-1
59:6,NA,NA,wow-dodeca,the city's full name is la villa real de la santa fe de san francisco de asís.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
472:2,NA,NA,wow-controlled_t5,"he was born in halifax, west yorkshire, and was raised in framlingham, suffolk.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
471:6,NA,NA,wow-dinan_et_al,i am not sure but country music gained popularity in the 1940's.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
704:7,NA,NA,wow-reference,"any kind really, i usually fly fish for trout but it can be done in fresh or salt water, so it doesnt matter, you can catch almost any kind of fish on the line.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
265:2,NA,NA,wow-dinan_et_al,"i'm not really sure, but i do know that the term ""mind"" is generally applied to the spirit of mind and body.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
852:4,NA,NA,wow-t5,"yes, but i prefer to bake in various types of ovens, reflecting unique environmental, economic, and cultural traditions and trends.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
751:6,NA,NA,wow-controlled_t5,"yes, there was also a weekly nighttime syndicated edition.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
66:2,NA,NA,wow-t5,i like my pizza with a little extra cheese and some bacon. norwegians eat the most frozen pizza,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
395:3,NA,NA,wow-dinan_et_al,linebackers are members of the defensive team and line up behind the defensive team.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
666:4,NA,NA,wow-reference,"depends on the breed but dogs are susceptible to different diseases like cancer, diabetes, and epilepsy.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
