ex-idx,doc-url,doc-url-hash,model-name,output,INT,INT & AIS,Flagged,Q1,Q2,# agree (INT),# agree (AIS)
2467:2,http://web.archive.org/web/20191130215446id_/https://en.wikipedia.org/wiki/Mass_flow_rate_p0,NA,t5-small-pretrained,mass flow rate common symbols m  ⁇   ⁇  si unit kg/s in physics and engineering,0,0,0,"No, the response is unclear.",,5,-1
1541:1,http://web.archive.org/web/20191123083505id_/https://en.wikipedia.org/wiki/The_Replacements_(band)_p4,NA,t5-base-pretrained,"sorry ma, forgot to take out the trash",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1058:1,http://web.archive.org/web/20191113042701id_/https://en.wikipedia.org/wiki/Steffi_Graf_p22,NA,t5-base-pretrained,1999 and early 2000,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1054:2,http://web.archive.org/web/20191218032935id_/https://en.wikipedia.org/wiki/James_Watt_p15,NA,t5-small-pretrained,james watt jr.,0,0,0,"No, the response is unclear.",,5,-1
1864:1,http://web.archive.org/web/20191204035440id_/https://en.wikipedia.org/wiki/Ruhollah_Khomeini_p14,NA,t5-small-pretrained,khomeini,0,0,0,"No, the response is unclear.",,5,-1
374:4,http://web.archive.org/web/20191112205548id_/https://en.wikipedia.org/wiki/Neil_Simon_p1,NA,t5-small-pretrained,who were the characters neil simon wrote?,1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
335:3,http://web.archive.org/web/20191205034337id_/https://en.wikipedia.org/wiki/Andrew_Johnson_p8,NA,t5-small-pretrained,johnson was elected to the tennessee senate in 1841,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
567:1,http://web.archive.org/web/20191202150440id_/https://en.wikipedia.org/wiki/Kenny_Dalglish_p0,NA,t5-small-no-evidence,dalglish played with liverpool?,0,0,0,"No, the response is unclear.",,5,-1
1817:1,http://web.archive.org/web/20191126091330id_/https://en.wikipedia.org/wiki/Howard_Hughes_p13,NA,t5-base-pretrained,1946,1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
1229:2,http://web.archive.org/web/20191026121453id_/https://en.wikipedia.org/wiki/Bobby_Thomson_p3,NA,t5-small-no-evidence,dressen threw a pitch to bobby thomson.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1301:3,http://web.archive.org/web/20191130220231id_/https://en.wikipedia.org/wiki/Wu-Tang_Clan_p2,NA,t5-small-pretrained,rza,0,0,0,"No, the response is unclear.",,5,-1
2411:2,http://web.archive.org/web/20200430213932id_/https://en.wikipedia.org/wiki/American_Bulldog_p0,NA,t5-small-pretrained,american bulldog,0,0,0,"No, the response is unclear.",,5,-1
1327:1,http://web.archive.org/web/20190811052019id_/https://en.wikipedia.org/wiki/Columbus_Delano_p1,NA,t5-base-pretrained,"practice law, tend to his business interests, and raise livestock",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1802:1,http://web.archive.org/web/20191101163737id_/https://en.wikipedia.org/wiki/Albert_Ayler_p7,NA,t5-small-no-evidence,albert ayler's style?,0,0,0,"No, the response is unclear.",,5,-1
1703:3,http://web.archive.org/web/20161130160610id_/https://en.wikipedia.org/wiki/Norm_O%27Neill_p5,NA,t5-base-pretrained,"england captain peter may described o'neill's innings as ""sparkling""",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1523:1,http://web.archive.org/web/20191215123939id_/https://en.wikipedia.org/wiki/John_Morrison_(wrestler)_p22,NA,t5-small-no-evidence,what other media did john morrison do?,0,0,0,"No, the response is unclear.",,5,-1
588:2,http://web.archive.org/web/20191130215815id_/https://en.wikipedia.org/wiki/Luis_Walter_Alvarez_p13,NA,t5-small-pretrained,alvarez,0,0,0,"No, the response is unclear.",,5,-1
1678:3,http://web.archive.org/web/20190420114036id_/https://en.wikipedia.org/wiki/Dancing_Undercover_p3,NA,t5-small-no-evidence,"in 1980, to increase their chances of landing a recording contract with a major label, ratt recorded a single dr. rock / drivin' on e.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1071:1,http://web.archive.org/web/20191212032949id_/https://en.wikipedia.org/wiki/Hound_Dog_(song)_p0,NA,t5-base-no-evidence,hound dog?,0,0,0,"No, the response is unclear.",,5,-1
307:2,http://web.archive.org/web/20191128152946id_/https://en.wikipedia.org/wiki/Living_with_Michael_Jackson_p0,NA,t5-small-no-evidence,a documentary film crew led by martin bashir led by martin bashir led by martin bashir led by martin bashir led by martin bashir.,0,0,0,"No, the response is unclear.",,5,-1
1194:1,http://web.archive.org/web/20191211135714id_/https://en.wikipedia.org/wiki/Patrick_Dempsey_p15,NA,t5-small-no-evidence,patrick dempsey ever married?,0,0,0,"No, the response is unclear.",,5,-1
147:1,https://kelleepratt.com/2013/11/11/hattie-mcdaniel-pioneer-character/?replytocom=659_p3,NA,t5-base-no-evidence,hattie mcdaniel died?,0,0,0,"No, the response is unclear.",,4,-1
2317:3,http://www.wandelgek.nl/?p=46713_p0,NA,t5-base-pretrained,leaky cauldron,0,0,0,"No, the response is unclear.",,5,-1
788:1,http://web.archive.org/web/20191127045152id_/https://en.wikipedia.org/wiki/Kevin_Spacey_p1,NA,t5-base-no-evidence,- 2017?,0,0,0,"No, the response is unclear.",,5,-1
776:2,http://web.archive.org/web/20190817060256id_/https://en.wikipedia.org/wiki/Andy_Irvine_(musician)_p13,NA,t5-small-no-evidence,andy irvine continued earning a living as an actor for a while.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
707:2,http://web.archive.org/web/20191125172531id_/https://en.wikipedia.org/wiki/John_Adams_p6,NA,t5-base-pretrained,1758,0,0,0,"No, the response is unclear.",,5,-1
541:2,http://web.archive.org/web/20191122075423id_/https://en.wikipedia.org/wiki/Tim_Kaine_p32,NA,t5-base-no-evidence,tim kaine proposes a new grand strategy based mainly on democracy promotion.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1186:1,http://web.archive.org/web/20191028230608id_/https://en.wikipedia.org/wiki/Ugly_Kid_Joe_p1,NA,t5-base-pretrained,a parody of l.a. glam band pretty boy floyd,0,0,0,"No, the response is unclear.",,5,-1
374:4,http://web.archive.org/web/20191112205548id_/https://en.wikipedia.org/wiki/Neil_Simon_p1,NA,t5-base-no-evidence,"neil simon's characters are typically portrayed as imperfect, unheroic figures who are at heart decent human beings“",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1800:3,http://maps.thefullwiki.org/Take_That_p5,NA,t5-base-pretrained,take that,0,0,0,"No, the response is unclear.",,5,-1
307:1,http://web.archive.org/web/20191127032401id_/https://en.wikipedia.org/wiki/Michael_Jackson_p27,NA,t5-base-no-evidence,michael jackson?,0,0,0,"No, the response is unclear.",,5,-1
1028:1,http://web.archive.org/web/20191224023943id_/https://en.wikipedia.org/wiki/Mike_Gravel_p26,NA,t5-base-no-evidence,mike gravel lost his seat in the senate.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1242:2,http://web.archive.org/web/20200129235932id_/https://en.wikipedia.org/wiki/Colin_Cowdrey_p1,NA,t5-base-pretrained,what did colin cowdrey do against the west indies in 1966?,1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
2233:2,http://web.archive.org/web/20200228031718id_/https://en.wikipedia.org/wiki/Mind_your_Ps_and_Qs_p1,NA,t5-small-no-evidence,"mind your ps and qs is an english language expression meaning mind your manners, mind your language, be on your best behaviour, watch what you're doing.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
588:2,http://web.archive.org/web/20191130215815id_/https://en.wikipedia.org/wiki/Luis_Walter_Alvarez_p13,NA,t5-base-no-evidence,"in 1980 alvarez and his son, alongside nuclear chemists asaro and michael, uncovered a calamity that literally shook the earth and is one of the great discoveries about earth's history“",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1228:3,http://web.archive.org/web/20190802094638id_/https://en.wikipedia.org/wiki/Olivia_Dunham_p8,NA,t5-small-no-evidence,fauxlivia is one of the aliases belonging to olivia dunham.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
873:1,http://web.archive.org/web/20191109221954id_/https://en.wikipedia.org/wiki/Chris_Christie_p26,NA,t5-base-no-evidence,chris christie's view on firearms?,0,0,0,"No, the response is unclear.",,5,-1
2379:1,http://web.archive.org/web/20191202055307id_/https://en.wikipedia.org/wiki/Hot_air_balloon_p1,NA,t5-small-no-evidence,hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot air balloon invented hot,0,0,0,"No, the response is unclear.",,5,-1
1661:2,http://web.archive.org/web/20200102121036id_/https://en.wikipedia.org/wiki/Testament_(band)_p10,NA,t5-small-no-evidence,"dark roots of earth was released on july 27, 2012.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2169:3,http://web.archive.org/web/20190723014746id_/https://en.wikipedia.org/wiki/Scott_Mechlowicz_p0,NA,t5-base-no-evidence,scotty doesn't know is a song written and performed by the american rock band lustra.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1211:3,http://web.archive.org/web/20191114222900id_/https://en.wikipedia.org/wiki/Greg_LeMond_p3,NA,t5-base-no-evidence,"greg lemond was born in lakewood, california.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
332:2,http://web.archive.org/web/20200103032648id_/https://en.wikipedia.org/wiki/Ara_Parseghian_p14,NA,t5-base-no-evidence,1966,0,0,0,"No, the response is unclear.",,5,-1
528:3,http://web.archive.org/web/20191130222406id_/https://en.wikipedia.org/wiki/John_W._Campbell_p11,NA,t5-small-pretrained,in the 1930s john w. campbell became interested in joseph rhine's theories about esp.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
1242:2,http://web.archive.org/web/20200129235932id_/https://en.wikipedia.org/wiki/Colin_Cowdrey_p1,NA,t5-small-no-evidence,"the west indies made 268 and had england 166/7, but the last three wickets added 363 runs and england won.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
972:3,http://web.archive.org/web/20191122075423id_/https://en.wikipedia.org/wiki/Tim_Kaine_p6,NA,t5-base-no-evidence,"in 2005, tim kaine ran for governor of virginia.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
1892:3,http://web.archive.org/web/20191208004620id_/https://en.wikipedia.org/wiki/Robert_Mitchum_p4,NA,t5-small-pretrained,robert mitchum was initially known for his work in film noir .,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
1210:2,http://web.archive.org/web/20191105085140id_/https://en.wikipedia.org/wiki/Avenged_Sevenfold_p5,NA,t5-small-no-evidence,"on october 30, 2007, avenged sevenfold released their self-titled album.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
29:2,http://web.archive.org/web/20191121022131id_/https://en.wikipedia.org/wiki/British_Invasion_p0,NA,t5-base-no-evidence,"rock and pop music acts from the united kingdom and other aspects of british culture, became popular in the united states and significant to the rising counterculture on both sides of the atlantic.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1284:3,http://web.archive.org/web/20191110183347id_/https://en.wikipedia.org/wiki/James_O%27Keefe_p6,NA,t5-base-no-evidence,james o'keefe's connection to the acorn videos was an attempt to elicit damaging responses from employees of the association of community organizations for reform now(acorn).,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
215:2,http://web.archive.org/web/20200103204148id_/https://en.wikipedia.org/wiki/Sufjan_Stevens_p9,NA,t5-small-no-evidence,"asthmatic kitty announced that sufjan stevens would release his newest full-length album, the age of adz, on october 12.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
2711:3,http://web.archive.org/web/20190528233550id_/https://en.wikipedia.org/wiki/Glenn_Medeiros_p0,NA,t5-base-pretrained,chart-topper in 1990,0,0,0,"No, the response is unclear.",,5,-1
1321:1,http://web.archive.org/web/20200315195230id_/https://en.wikipedia.org/wiki/Mechanical_Animals_p0,NA,t5-base-no-evidence,mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals? mechanical animals,0,0,0,"No, the response is unclear.",,5,-1
712:1,http://web.archive.org/web/20191123235325id_/https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD_p14,NA,t5-base-pretrained,"despite delays and desertion by some members, they got to cuba",1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,3
2040:2,http://glabra.ga/doc/files_551_p15,NA,t5-small-pretrained,doc 267 girl with the dragon tattoo trilogy bundle the girl with the dragon tattoo the girl who played with fire the girl who played with fire the girl who kicked the hornets nest cd au doc 276 where the red fern grows and related readings doc 277 fairy tail 24 by hiro mashima mar 26 2013 doc   what is the order of the girl with the dragon tattoo trilogy?,0,0,0,"No, the response is unclear.",,5,-1
243:3,http://web.archive.org/web/20150713234149id_/https://en.wikipedia.org/wiki/Sakis_Rouvas_(1991_album)_p0,NA,t5-base-pretrained,1991,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
243:3,http://web.archive.org/web/20150713234149id_/https://en.wikipedia.org/wiki/Sakis_Rouvas_(1991_album)_p0,NA,t5-small-no-evidence,sakis rouvas began musical career in 1991 as one of greece's first dance-pop performers.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1605:3,http://web.archive.org/web/20200117170109id_/https://en.wikipedia.org/wiki/Allen_Toussaint_p1,NA,t5-base-no-evidence,"allen toussaint played in a band, the flamingos, with the guitarist snooks eaglin, before dropping out of school.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2074:3,http://web.archive.org/web/20191117112738id_/https://en.wikipedia.org/wiki/List_of_Premier_League_seasons_p0,NA,t5-small-pretrained,manchester city (4th title),0,0,0,"No, the response is unclear.",,5,-1
282:1,http://web.archive.org/web/20170511183332id_/https://en.wikipedia.org/wiki/A_Country_Star_is_Born_p0,NA,t5-small-pretrained,chet atkins and waylon jennings,0,0,0,"No, the response is unclear.",,5,-1
573:3,http://web.archive.org/web/20191108071556id_/https://en.wikipedia.org/wiki/Screen_Actors_Guild_p0,NA,t5-base-pretrained,"screen actors guild founded july 12, 1933 ( 1933-07-12 ) date dissolved march 30, 2012 ( 2012-03-30 )",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
412:1,http://web.archive.org/web/20191212005019id_/https://en.wikipedia.org/wiki/Melungeon_p0,NA,t5-small-no-evidence,melungeon??,0,0,0,"No, the response is unclear.",,5,-1
1800:3,http://maps.thefullwiki.org/Take_That_p5,NA,t5-small-no-evidence,"the comeback single, patience, was released on 20 november 2006.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2462:2,https://www.fifaworldcupfootball.com/2019/05/fa-cup-final-2019.html_p0,NA,t5-small-pretrained,fa cup final 2019 manchester city vs watford,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
